taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
VA-DCLS-7140_S47_L001,AY.103,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.103(1/1)
VA-DCLS-7141_S1_L001,AY.103,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.103(3/3)
VA-DCLS-7142_S2_L001,AY.103,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.103(1/1)
VA-DCLS-7143_S3_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7144_S4_L001,AY.39,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.39(1/1)
VA-DCLS-7145_S5_L001,AY.44,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7146_S6_L001,AY.44,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7147_S7_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.3(1/1)
VA-DCLS-7148_S8_L001,AY.44,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7149_S9_L001,B.1.617.2,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: B.1.617.2(1/1)
VA-DCLS-7151_S11_L001,B.1.617.2,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: B.1.617.2(1/1)
VA-DCLS-7152_S12_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7153_S13_L001,AY.122,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7154_S14_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7155_S15_L001,AY.119,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.119(1/1)
VA-DCLS-7156_S16_L001,AY.103,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.103(1/1)
VA-DCLS-7157_S17_L001,AY.20,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.20(2/2)
VA-DCLS-7158_S18_L001,AY.103,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.103(1/1)
VA-DCLS-7159_S19_L001,AY.74,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.74(1/1)
VA-DCLS-7160_S20_L001,AY.39,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.39(1/1)
VA-DCLS-7161_S21_L001,AY.122,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7162_S22_L001,AY.34,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.34(1/1)
VA-DCLS-7163_S23_L001,AY.122,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.122(1/1)
VA-DCLS-7164_S24_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7167_S27_L001,AY.13,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.13(1/1)
VA-DCLS-7168_S28_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7169_S29_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.3(1/1)
VA-DCLS-7170_S30_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7171_S31_L001,AY.118,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.118(1/1)
VA-DCLS-7172_S32_L001,AY.26,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.26(1/1)
VA-DCLS-7173_S33_L001,AY.20,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.20(1/1)
VA-DCLS-7174_S34_L001,AY.117,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.117(1/1)
VA-DCLS-7175_S35_L001,AY.122,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7176_S36_L001,AY.38,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.38(1/1)
VA-DCLS-7177_S37_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7178_S38_L001,AY.44,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7181_S41_L001,AY.39,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.39(1/1)
VA-DCLS-7182_S42_L001,AY.118,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.118(1/1)
VA-DCLS-7183_S43_L001,AY.75,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.75(1/1)
VA-DCLS-7184_S44_L001,AY.119,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.119(1/1)
VA-DCLS-7185_S45_L001,AY.25,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.25(2/2)
VA-DCLS-7187_S2_L001,AY.75,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.75(1/1)
VA-DCLS-7188_S3_L001,AY.44,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7190_S5_L001,AY.44,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7191_S6_L001,AY.75,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.75(1/1)
VA-DCLS-7192_S7_L001,B.1.617.2,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: B.1.617.2(1/1)
VA-DCLS-7193_S8_L001,AY.44,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.44(1/1)
VA-DCLS-7194_S9_L001,AY.103,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.103(1/1)
VA-DCLS-7195_S10_L001,AY.44,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7196_S11_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7197_S12_L001,AY.64,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.64(1/1)
VA-DCLS-7198_S13_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7199_S14_L001,AY.47,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7200_S15_L001,AY.25,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7202_S17_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7203_S18_L001,B.1.617.2,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: B.1.617.2(1/1)
VA-DCLS-7205_S20_L001,AY.103,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.103(1/1)
VA-DCLS-7206_S21_L001,AY.25,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7207_S22_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7209_S24_L001,AY.64,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.64(1/1)
VA-DCLS-7210_S25_L001,AY.103,0,,Delta (B.1.617.2-like),0.8462,0.1538,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Usher placements: AY.103(1/1)
VA-DCLS-7211_S26_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7212_S27_L001,AY.44,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7213_S28_L001,AY.54,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.54(1/1)
VA-DCLS-7214_S29_L001,AY.110,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.110(1/1)
VA-DCLS-7215_S30_L001,AY.44,0,,Delta (B.1.617.2-like),0.8462,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7216_S31_L001,AY.100,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.100(1/1)
VA-DCLS-7217_S32_L001,AY.122,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7218_S33_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7219_S34_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7223_S38_L001,AY.103,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.103(1/1)
VA-DCLS-7224_S39_L001,AY.75,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.75(1/1)
VA-DCLS-7225_S40_L001,AY.25,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7226_S41_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7227_S42_L001,AY.5,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.5(1/1)
VA-DCLS-7228_S43_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.47(1/1)
VA-DCLS-7229_S44_L001,AY.47,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7230_S45_L001,B.1.621.1,0,,Mu (B.1.621-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Usher placements: B.1.621.1(1/1)
VA-DCLS-7231_S46_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7232_S47_L001,AY.25,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7233_S50_L001,AY.44,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7234_S51_L001,AY.25,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7235_S52_L001,AY.74,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.74(1/1)
VA-DCLS-7236_S53_L001,AY.122,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7238_S55_L001,AY.122,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7242_S59_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7243_S60_L001,AY.122,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7244_S61_L001,AY.39,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.39(1/1)
VA-DCLS-7246_S63_L001,B.1.617.2,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: B.1.617.2(1/1)
VA-DCLS-7247_S64_L001,AY.44,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.44(1/1)
VA-DCLS-7248_S65_L001,AY.119,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.119(1/1)
VA-DCLS-7249_S66_L001,AY.103,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.103(2/2)
VA-DCLS-7250_S67_L001,AY.3,0,,Delta (B.1.617.2-like),0.8462,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7251_S68_L001,AY.103,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.103(1/1)
VA-DCLS-7252_S69_L001,AY.25,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7253_S70_L001,AY.3,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7254_S71_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7255_S72_L001,AY.25,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.25(1/1)
VA-DCLS-7257_S74_L001,AY.25,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7258_S75_L001,AY.47,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.47(1/1)
VA-DCLS-7259_S76_L001,AY.3,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.3(1/1)
VA-DCLS-7260_S77_L001,AY.26,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.26(1/1)
VA-DCLS-7262_S79_L001,AY.4,0,,Delta (AY.4-like),0.9688,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 31; Ref alleles 0; Amb alleles 1; Usher placements: AY.4(1/1)
VA-DCLS-7263_S80_L001,AY.25,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.25(1/1)
VA-DCLS-7264_S81_L001,AY.100,0,,Delta (B.1.617.2-like),1,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Usher placements: AY.100(1/1)
VA-DCLS-7266_S83_L001,AY.122,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.122(1/1)
VA-DCLS-7267_S84_L001,AY.100,0,,Delta (B.1.617.2-like),0.9231,0.0769,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Usher placements: AY.100(1/1)
VA-DCLS-7268_S85_L001,AY.25,0,,Delta (B.1.617.2-like),0.9231,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Usher placements: AY.25(1/1)
